pChEMBL Value,Canomicalsmiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
5.75,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1c(F)ccc(F)c1F,2,0,0,2,0,0,0,0,0,0,2,0,0,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,2,6,8,6,5,0,4,2,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,24,24,14,10,10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,24,12,4,12,20,20,12,4
5.75,O=C(O)C(=O)/C=C(\O)c1cccc(/C(O)=C/C(=O)C(=O)O)c1,2,0,0,0,0,0,0,0,0,0,2,0,4,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,8,8,4,0,8,0,4,8,4,8,2,0,4,8,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,4,0,0,0,8,8,0,0,4,0,4,8,0,0,4,8,12,20,24,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,8,8,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,8,8,4,0,0,0,0,6,12,12,6,0,0,0,0,0,0
5.75,O=C(CC(=O)c1cccc(OCc2ccccc2)c1)C(=O)N1CCN(C(=O)C(=O)CC(=O)c2cccc(OCc3ccccc3)c2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,10,4,16,4,6,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,4,0,4,4,0,4,16,24,24,24,24,24,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,8,8,4,0,4,8,8,24,48,48,28,16,32,40,32,16,4
5.75,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(Cl)c(Cl)cc2c1=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,6,10,12,14,20,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,4,4,6,6,2,0,0,2,0,0,0,0,0,0,0,4,8,8,8,8,6,6,8,6,16,34,42,38,30,32,30,22,10,2
5.75,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(OCc3ccc(F)cc3)c12,4,0,0,2,0,0,2,4,0,2,4,0,0,4,2,2,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,18,18,18,18,18,20,14,6,0,0,4,4,2,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,34,36,28,26,28,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,48,60,54,42,46,50,46,32,20
5.75,O=c1c(O)c(-c2ccc(O)c(OCc3ccc(F)cc3)c2)oc2cc(O)cc(O)c12,4,0,0,0,2,2,0,4,0,0,4,0,0,4,4,2,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,20,20,18,18,16,16,12,6,0,0,4,4,2,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,34,36,30,26,22,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,48,60,54,42,44,44,40,32,26
5.74,CCc1c(Cc2ccccc2)n(COCc2ccc(C(=O)/C=C(\O)C(=O)O)cc2)c(=O)[nH]c1=O,2,0,0,0,0,0,0,0,0,0,1,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,4,2,0,4,10,12,8,2,7,0,2,4,6,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,2,0,0,4,4,0,0,0,2,0,0,0,4,14,20,18,20,26,26,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,2,18,36,38,26,18,28,32,30,26,24
5.74,CCCNC(=O)C1C(=O)N(O)C(=O)c2ccccc21,3,0,0,2,0,2,2,0,0,0,3,0,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,4,10,14,16,12,4,0,0,0,5,0,2,4,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,0,0,6,16,22,26,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,2,0,10,22,28,24,12,4,0,0,0,0
5.72,COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O,2,0,0,0,0,2,0,0,0,0,2,0,2,0,10,6,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,6,4,8,8,6,0,9,0,6,2,20,10,12,4,10,8,0,0,0,0,0,0,0,0,0,0,0,8,0,6,2,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,34,46,38,22,24,24,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,8,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,26,22,18,22,14,6,0,0
5.72,CCOC(=O)c1c(-c2ccc(OC)cc2)nc(=O)n(Cc2ccc(C(=O)/C=C(\O)C(=O)O)cc2)c1-c1ccccc1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,9,0,6,4,6,4,6,0,6,4,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,2,0,2,0,0,0,0,4,4,0,0,0,0,0,4,1,8,20,26,40,54,56,42,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,8,12,14,12,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,6,24,52,66,64,60,68,66,60,50,36
5.72,O=C(O)C(=O)CC(=O)c1ccc(NC(=O)c2ccccc2)s1,2,0,0,0,0,0,0,0,2,0,2,0,4,2,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,6,8,4,4,4,4,0,0,6,0,4,4,2,6,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,2,0,2,0,0,4,4,0,2,0,2,0,0,0,2,10,18,18,16,12,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,2,4,4,11,22,22,8,8,16,18,12,4,0
5.72,O=C(O)c1ccc2ccc(/C=C/c3ccco3)nc2c1O,2,0,0,0,2,0,0,0,0,0,2,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,10,6,4,4,4,6,4,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,20,18,14,12,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,38,26,20,20,20,20,18,12
5.71,O=C(CC(=O)c1c[nH]c2ccccc12)c1nnn[nH]1,2,0,0,0,0,0,0,0,2,0,0,4,2,0,4,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,8,10,4,2,0,4,8,8,4,5,2,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,3,10,12,8,14,16,22,20,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,10,4,2,0,0,0,14,30,36,18,10,8,18,24,22,12
5.71,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(OC)ccc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,2,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,2,0,0,4,4,0,0,0,2,0,0,0,2,6,8,12,16,20,24,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,6,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6,4,4,4,4,2,15,32,40,32,26,26,26,18,8,2
5.7,O=c1nc(Nc2ccc(-c3ccncc3)cc2)c2cccnc2n1O,2,0,0,0,0,2,0,0,0,0,2,0,2,6,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,16,14,6,6,8,6,2,6,0,4,6,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,30,34,28,24,22,20,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,48,62,60,50,48,40,32,28,30
5.7,O=c1nc(NCc2cccc(N3CCOCC3)c2)c2cccnc2n1O,2,0,0,0,0,2,0,0,0,0,2,0,2,6,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,16,16,6,0,2,4,4,7,0,4,8,8,4,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,28,34,30,20,16,18,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,40,32,20,22,28,30,22,10
5.7,COc1cccc(OC)c1CN1C(=O)c2c(c(O)c3nccnc3c2O)C1=O,2,0,0,2,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,12,10,8,8,0,4,8,8,6,0,0,0,8,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,36,40,28,28,24,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,56,50,40,38,32,24,24,20
5.7,O=C(Nc1ccc(S(=O)(=O)NCc2ccc(F)cc2)cc1)c1cc(O)c(O)c(O)c1,5,0,0,4,2,4,4,0,0,0,5,0,6,4,2,8,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,28,20,6,4,10,16,16,8,0,8,4,2,8,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,42,40,24,14,14,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,36,20,10,24,36,36,24,10
5.7,COc1cc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc(OC)c1OC,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,4,2,0,0,0,2,4,8,2,4,8,8,2,2,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,4,0,0,0,0,8,20,26,28,24,20,12,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,4,2,0,0,12,24,24,12,0,0,2,8,16,20
5.7,NS(=O)(=O)c1ccc(NC(=O)c2cc(O)c(O)c(O)c2)cc1,5,0,0,4,2,4,4,0,0,0,5,0,6,4,2,8,10,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,24,16,4,4,10,14,12,8,0,8,4,2,8,10,0,6,0,1,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,38,32,14,6,10,18,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,24,14,8,16,20,16,8,2
5.7,O=C(O)/C(O)=C/C(=O)c1cccc(NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)c1,3,0,0,0,2,0,0,0,2,0,3,0,4,2,8,4,12,2,4,2,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,2,0,2,0,0,0,2,0,4,10,12,8,6,8,8,4,0,11,0,8,4,10,6,28,4,4,4,0,8,0,2,0,18,0,0,0,0,2,0,4,0,2,0,16,0,0,0,0,0,4,4,0,2,0,2,0,2,0,4,22,38,38,28,18,24,26,22,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,4,8,8,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,4,8,8,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,12,24,24,14,8,16,20,16,8,2
5.7,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,5,0,4,8,8,0,0,0,0,0,5,0,12,12,16,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,2,10,8,0,0,0,0,2,12,20,18,8,0,0,7,0,12,12,18,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,2,14,12,0,0,0,0,2,16,28,26,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,4,4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,8,8,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,8,8,4,0,0,0,0,0,6,12,12,6,0,0,0,0,0,0
5.7,O=c1oc2cc(O)c(O)cc2cc1O,3,0,0,2,0,0,2,2,0,0,3,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,12,12,6,0,0,0,4,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,16,16,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,28,24,12,4,0,0,0,0
5.7,CCOC(=O)CC(=O)Nc1ccc(C(=O)O)cc1,2,0,0,0,0,0,2,0,0,0,2,0,4,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,6,8,6,2,0,0,0,0,6,0,6,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,2,0,2,0,8,0,0,8,0,0,0,0,0,4,0,0,2,8,14,14,12,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,4,4,4,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,6,12,12,6,0,0,0,0,0,0
5.7,O=C1c2c(ccc(O)c2O)CN1Cc1cccc(Cl)c1F,2,0,0,2,0,0,0,0,0,0,2,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,8,8,4,0,2,6,8,6,4,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,4,16,20,18,8,6,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,4,4,4,12,24,24,12,4,12,20,20,12,4
5.7,Cn1cc(/C(O)=C/C(=O)C(=O)O)c2ccccc21,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,6,4,2,4,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,4,8,12,16,16,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6,4,2,0,0,0,9,20,26,18,8,0,0,0,0,0
5.7,COc1cccc(/C=C/C(=O)c2ccccc2)c1O,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,2,3,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,10,6,6,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,24,12,2,8,16,20,16,8
5.7,O=C(O)C(=O)/C=C(\O)c1cc2cc3c(cc2n1Cc1ccccc1)OCO3,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,6,8,6,0,4,4,2,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,10,12,14,22,22,24,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,6,8,4,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,6,8,4,2,0,15,32,40,32,26,26,26,18,8,2
